time;open;high;low;close;volume
2020-01-02;94.69000244140625;94.69000244140625;93.30000305175781;93.77999877929688;2191500
2020-01-03;93.01000213623047;93.58000183105469;92.5;93.02999877929688;2102600
2020-01-06;91.58999633789062;93.05999755859375;90.87999725341797;93.02999877929688;3431600
2020-01-07;92.61000061035156;93.38999938964844;91.7699966430664;91.93000030517578;2969000
2020-01-08;91.94999694824219;91.94999694824219;89.79000091552734;89.79000091552734;5911500
2020-01-09;89.2699966430664;91.16000366210938;89.12000274658203;91.05999755859375;4131400
2020-01-10;91.36000061035156;91.9800033569336;90.63999938964844;91.3499984741211;2682400
2020-01-13;90.76000213623047;91.5199966430664;90.45999908447266;90.7699966430664;3509100
2020-01-14;89.83000183105469;90.7300033569336;88.62000274658203;90.56999969482422;4549100
2020-01-15;90.04000091552734;90.91999816894531;89.86000061035156;90.75;3945100
2020-01-16;91.16999816894531;91.91999816894531;90.83000183105469;91.08000183105469;2141900
2020-01-17;91.0;91.7300033569336;90.87000274658203;91.55000305175781;2447300
2020-01-21;91.23999786376953;91.55000305175781;89.44999694824219;89.5;9623800
2020-01-22;89.95999908447266;90.75;89.69000244140625;89.87000274658203;3153500
2020-01-23;89.19999694824219;89.55000305175781;87.91000366210938;87.94000244140625;3679600
2020-01-24;88.0;88.6500015258789;87.33999633789062;87.70999908447266;4061100
2020-01-27;86.7300033569336;88.87999725341797;86.19000244140625;88.4000015258789;2805500
2020-01-28;88.5199966430664;88.91000366210938;86.63999938964844;86.76000213623047;3821200
2020-01-29;87.12999725341797;87.4000015258789;86.04000091552734;86.11000061035156;2028400
2020-01-30;85.69999694824219;87.75;85.37000274658203;87.61000061035156;2497000
2020-01-31;87.41999816894531;87.55000305175781;86.2300033569336;87.06999969482422;2704700
2020-02-03;87.55999755859375;88.25;87.13999938964844;87.51000213623047;1906000
2020-02-04;88.25;89.54000091552734;87.86000061035156;88.30999755859375;1588100
2020-02-05;88.83999633789062;89.08000183105469;88.12999725341797;88.70999908447266;1315000
2020-02-06;88.9800033569336;88.9800033569336;87.87000274658203;87.94000244140625;1815700
2020-02-07;87.88999938964844;87.88999938964844;86.66000366210938;87.13999938964844;1286500
2020-02-10;87.18000030517578;87.41999816894531;86.7699966430664;87.18000030517578;1201900
2020-02-11;87.30000305175781;88.70999908447266;87.30000305175781;88.19000244140625;1708200
2020-02-12;88.48999786376953;89.62999725341797;88.25;89.5199966430664;1370600
2020-02-13;89.20999908447266;89.45999908447266;88.04000091552734;89.2699966430664;1200400
2020-02-14;88.88999938964844;88.94999694824219;88.01000213623047;88.68000030517578;1690300
2020-02-18;88.9000015258789;91.16999816894531;88.9000015258789;91.08000183105469;2078300
2020-02-19;91.11000061035156;92.55000305175781;90.5199966430664;91.98999786376953;2154500
2020-02-20;91.91000366210938;93.61000061035156;91.80000305175781;93.22000122070312;1979500
2020-02-21;92.70999908447266;94.08000183105469;92.4000015258789;93.88999938964844;2279000
2020-02-24;92.33999633789062;92.72000122070312;90.0999984741211;91.04000091552734;2805300
2020-02-25;91.62000274658203;92.36000061035156;88.51000213623047;88.66999816894531;2739600
