time;open;high;low;close;volume
2020-01-02;139.8699951171875;140.83999633789062;139.1999969482422;139.89999389648438;3002300
2020-01-03;137.88999938964844;140.32000732421875;137.80999755859375;139.02000427246094;2365700
2020-01-06;138.1300048828125;140.35000610351562;137.82000732421875;140.35000610351562;3685700
2020-01-07;139.66000366210938;140.0;138.10000610351562;138.19000244140625;3568500
2020-01-08;138.7899932861328;140.75;138.57000732421875;140.22000122070312;3206700
2020-01-09;140.99000549316406;143.0500030517578;140.52000427246094;142.9199981689453;4133200
2020-01-10;143.3800048828125;143.91000366210938;141.47999572753906;141.94000244140625;2170800
2020-01-13;142.49000549316406;142.9499969482422;141.42999267578125;142.72999572753906;4227700
2020-01-14;142.86000061035156;143.22999572753906;141.36000061035156;142.4499969482422;1936700
2020-01-15;143.02000427246094;145.0;142.4499969482422;144.47999572753906;2941200
2020-01-16;145.3000030517578;146.3300018310547;144.33999633789062;146.24000549316406;3871300
2020-01-17;147.30999755859375;147.30999755859375;144.85000610351562;147.08999633789062;3715800
2020-01-21;146.75999450683594;148.66000366210938;146.58999633789062;147.6199951171875;3844900
2020-01-22;149.02999877929688;149.72999572753906;148.52999877929688;148.58999633789062;3017800
2020-01-23;148.94000244140625;149.5399932861328;147.8800048828125;149.00999450683594;1902200
2020-01-24;149.5;150.4199981689453;147.22999572753906;147.9199981689453;2359000
2020-01-27;145.69000244140625;147.19000244140625;145.1300048828125;146.38999938964844;1985000
2020-01-28;146.60000610351562;149.47000122070312;146.60000610351562;147.9600067138672;2391500
2020-01-29;148.4199981689453;149.61000061035156;147.85000610351562;148.08999633789062;1661200
2020-01-30;147.1699981689453;148.13999938964844;146.61000061035156;147.5;3983100
2020-01-31;147.3300018310547;147.3300018310547;142.9600067138672;143.66000366210938;3984700
2020-02-03;145.10000610351562;145.97999572753906;144.3000030517578;145.75;2868400
2020-02-04;147.17999267578125;148.83999633789062;146.88999938964844;147.4199981689453;1957300
2020-02-05;148.44000244140625;149.1300048828125;144.94000244140625;146.1199951171875;2968100
2020-02-06;146.47000122070312;147.55999755859375;145.8699951171875;147.33999633789062;2310000
2020-02-07;146.82000732421875;147.08999633789062;145.89999389648438;146.4600067138672;2494500
2020-02-10;146.16000366210938;150.3800048828125;146.00999450683594;149.97999572753906;4263000
2020-02-11;150.50999450683594;150.92999267578125;149.1999969482422;149.50999450683594;2908800
2020-02-12;149.14999389648438;149.5800018310547;147.4499969482422;147.9600067138672;3407000
2020-02-13;148.85000610351562;156.82000732421875;147.47999572753906;154.32000732421875;7114800
2020-02-14;154.35000610351562;158.2100067138672;153.8699951171875;157.44000244140625;4133600
2020-02-18;157.4499969482422;157.5800018310547;151.2100067138672;155.64999389648438;4518900
2020-02-19;156.5500030517578;157.9199981689453;156.35000610351562;157.2899932861328;2328500
2020-02-20;157.0;157.2899932861328;152.9600067138672;156.77999877929688;2326700
2020-02-21;155.77999877929688;156.3699951171875;153.74000549316406;154.92999267578125;2759400
2020-02-24;150.57000732421875;152.9600067138672;149.55999755859375;150.72000122070312;3651200
2020-02-25;151.0500030517578;151.67999267578125;144.38999938964844;144.66000366210938;5343900
2020-02-26;144.97000122070312;148.1300048828125;143.55999755859375;143.89999389648438;4085900
2020-02-27;141.22999572753906;145.3800048828125;138.75;138.8699951171875;4392500
2020-02-28;135.8699951171875;141.1199951171875;135.14999389648438;139.72000122070312;8619900
2020-03-02;140.05999755859375;148.8699951171875;139.2899932861328;148.61000061035156;6618600
2020-03-03;149.05999755859375;150.44000244140625;141.60000610351562;143.08999633789062;4561500
2020-03-04;145.24000549316406;150.0;144.05999755859375;149.92999267578125;2692500
2020-03-05;145.7899932861328;147.14999389648438;141.0500030517578;142.75;4238000
2020-03-06;139.94000244140625;140.6999969482422;135.60000610351562;139.91000366210938;5042700
2020-03-09;130.1199951171875;133.8300018310547;127.0;130.0399932861328;6199900
2020-03-10;134.99000549316406;141.0;131.24000549316406;140.89999389648438;6580800
2020-03-11;136.52999877929688;138.74000549316406;131.4600067138672;132.9600067138672;4872900
2020-03-12;123.26000213623047;129.35000610351562;118.4000015258789;118.45999908447266;8314700
2020-03-13;124.5199966430664;130.72999572753906;119.25;129.89999389648438;6787400
2020-03-16;111.5;118.55999755859375;108.3499984741211;108.3499984741211;8147000
2020-03-17;110.01000213623047;116.38999938964844;105.5999984741211;113.95999908447266;7426100
2020-03-18;105.2300033569336;108.1500015258789;91.68000030517578;102.94000244140625;10211800
2020-03-19;102.0;108.5;96.93000030517578;105.2300033569336;8058800
2020-03-20;106.30000305175781;109.27999877929688;99.0999984741211;102.81999969482422;10109400
2020-03-23;100.58000183105469;104.79000091552734;98.33000183105469;102.44999694824219;8300700
2020-03-24;109.01000213623047;120.26000213623047;108.63999938964844;119.16000366210938;7863600
2020-03-25;119.45999908447266;124.73999786376953;115.05000305175781;120.37000274658203;5841200
2020-03-26;121.76000213623047;124.30000305175781;118.33999633789062;123.63999938964844;6534500
2020-03-27;119.91999816894531;124.26000213623047;117.02999877929688;120.0999984741211;3940600
2020-03-30;123.0999984741211;125.88999938964844;120.68000030517578;125.29000091552734;3758400
2020-03-31;123.9800033569336;125.11000061035156;119.0999984741211;121.63999938964844;8623600
2020-04-01;116.27999877929688;117.51000213623047;113.19000244140625;114.55999755859375;5207300
2020-04-02;113.29000091552734;118.44999694824219;112.47000122070312;117.11000061035156;3565700
2020-04-03;116.54000091552734;117.18000030517578;112.19999694824219;115.22000122070312;3741300
2020-04-06;121.7300033569336;123.72000122070312;119.3499984741211;123.0199966430664;5708200
2020-04-07;128.8300018310547;130.8300018310547;119.91000366210938;120.13999938964844;5157200
2020-04-08;121.87999725341797;126.05999755859375;120.33999633789062;124.7699966430664;3645500
2020-04-09;126.41999816894531;128.66000366210938;123.87999725341797;125.12000274658203;4682600
2020-04-13;124.16999816894531;124.6500015258789;120.41000366210938;123.5999984741211;4525600
2020-04-14;122.9000015258789;124.8499984741211;118.01000213623047;123.79000091552734;6022800
2020-04-15;121.16999816894531;121.22000122070312;117.68000030517578;120.16000366210938;4517600
2020-04-16;122.22000122070312;123.05999755859375;119.94999694824219;122.98999786376953;5082900
2020-04-17;125.73999786376953;128.22000122070312;124.36000061035156;127.95999908447266;3901100
2020-04-20;125.86000061035156;125.91999816894531;122.33000183105469;122.62000274658203;4281200
2020-04-21;120.08999633789062;120.63999938964844;117.05000305175781;117.47000122070312;3654000
2020-04-22;120.30999755859375;123.63999938964844;120.01000213623047;122.55000305175781;3016200
2020-04-23;123.27999877929688;123.86000061035156;120.87999725341797;121.18000030517578;2160100
2020-04-24;122.5;126.19000244140625;121.69999694824219;125.7300033569336;4006700
2020-04-27;126.63999938964844;128.0;124.18000030517578;127.63999938964844;3401200
2020-04-28;129.67999267578125;131.38999938964844;125.22000122070312;129.1300048828125;4376000
2020-04-29;133.0;137.19000244140625;132.1699981689453;134.2899932861328;5650100
2020-04-30;132.97999572753906;133.52000427246094;130.39999389648438;131.88999938964844;3433900
2020-05-01;128.5800018310547;130.6300048828125;128.0;129.2899932861328;2579700
2020-05-04;128.11000061035156;129.11000061035156;127.13999938964844;128.5800018310547;2622600
2020-05-05;130.5;132.80999755859375;128.9199981689453;131.9499969482422;3103700
2020-05-06;134.14999389648438;135.4499969482422;131.82000732421875;131.91000366210938;4160000
2020-05-07;130.4499969482422;134.44000244140625;128.1699981689453;129.44000244140625;5933600
2020-05-08;131.16000366210938;134.1300048828125;127.62000274658203;128.22999572753906;4530100
2020-05-11;127.27999877929688;130.4499969482422;126.22000122070312;128.24000549316406;4449700
2020-05-12;128.8699951171875;130.3800048828125;127.7699966430664;127.91000366210938;3356900
2020-05-13;128.10000610351562;130.2899932861328;126.11000061035156;127.48999786376953;6441600
2020-05-14;125.94000244140625;130.1999969482422;125.58000183105469;129.77000427246094;5089300
2020-05-15;129.0399932861328;132.63999938964844;128.02000427246094;132.22000122070312;3965900
2020-05-18;135.0500030517578;139.6199951171875;134.97999572753906;136.33999633789062;4653300
2020-05-19;135.41000366210938;138.0;135.19000244140625;135.44000244140625;2427100
2020-05-20;137.36000061035156;139.8300018310547;136.50999450683594;138.11000061035156;3007100
2020-05-21;137.72000122070312;138.41000366210938;135.57000732421875;136.5;4023400
2020-05-22;136.64999389648438;137.02000427246094;135.27000427246094;136.16000366210938;1894000
2020-05-26;140.0;140.5800018310547;136.38999938964844;136.60000610351562;3253600
2020-05-27;138.00999450683594;138.44000244140625;134.67999267578125;138.02999877929688;3096800
2020-05-28;139.02000427246094;140.3000030517578;138.02999877929688;138.3699951171875;2803700
2020-05-29;138.5500030517578;139.35000610351562;136.4499969482422;138.8300018310547;3804200
2020-06-01;138.91000366210938;139.52000427246094;137.8699951171875;138.8699951171875;2028200
2020-06-02;139.5;139.97000122070312;137.69000244140625;138.9600067138672;5925600
2020-06-03;139.5500030517578;140.0;137.85000610351562;139.57000732421875;3268300
2020-06-04;138.8699951171875;139.5;134.38999938964844;136.27000427246094;4680800
2020-06-05;138.50999450683594;143.2100067138672;136.7100067138672;143.07000732421875;4920700
2020-06-08;142.4199981689453;143.39999389648438;140.52000427246094;142.57000732421875;3135100
2020-06-09;142.00999450683594;143.05999755859375;141.0800018310547;141.3699951171875;2322400
2020-06-10;141.88999938964844;142.58999633789062;139.66000366210938;141.22000122070312;2786700
2020-06-11;138.16000366210938;139.02000427246094;134.2100067138672;134.22999572753906;3560100
2020-06-12;137.3300018310547;138.5;134.0500030517578;137.0800018310547;3495400
2020-06-15;134.25999450683594;138.74000549316406;133.72000122070312;137.44000244140625;4925900
2020-06-16;141.41000366210938;143.00999450683594;139.11000061035156;140.5800018310547;5258200
2020-06-17;138.55999755859375;141.1999969482422;138.24000549316406;138.58999633789062;3585100
2020-06-18;137.85000610351562;140.91000366210938;137.85000610351562;139.9499969482422;2072200
2020-06-19;142.27999877929688;142.8000030517578;135.0;135.0;6306300
2020-06-22;135.64999389648438;139.25;135.16000366210938;138.9499969482422;3170800
2020-06-23;140.69000244140625;140.69000244140625;137.49000549316406;137.9600067138672;2301800
2020-06-24;137.22000122070312;137.94000244140625;131.77999877929688;132.3000030517578;5811100
2020-06-25;133.0;134.0;131.42999267578125;133.27999877929688;3267800
2020-06-26;132.75;133.61000061035156;130.22000122070312;130.50999450683594;10841600
2020-06-29;131.64999389648438;131.7899932861328;129.3800048828125;131.1699981689453;3436200
2020-06-30;131.16000366210938;134.8699951171875;130.6999969482422;134.08999633789062;3774200
2020-07-01;134.5399932861328;137.66000366210938;133.6999969482422;136.86000061035156;3299600
2020-07-02;138.5399932861328;139.49000549316406;136.47000122070312;136.77999877929688;2009700
